Date,ARM,AUR,DELL,HOOD,INTC,KOPN,LCID,LUNR,META,NVDA,QBTS,UEC,^SPX
2024-01-24,75.73999786376953,3.240000009536743,81.6137466430664,10.8100004196167,48.44123077392578,2.0199999809265137,28.200000762939453,2.640000104904175,388.5682678222656,61.3347053527832,0.7549999952316284,7.739999771118164,4868.5498046875
2024-01-25,73.91000366210938,3.25,80.96052551269531,10.699999809265137,48.89515686035156,1.9500000476837158,26.600000381469727,2.569999933242798,391.0347595214844,61.58959197998047,0.7179999947547913,7.400000095367432,4894.16015625
2024-01-26,71.16999816894531,3.1600000858306885,82.11097717285156,10.789999961853027,43.07312774658203,1.909999966621399,26.5,2.569999933242798,391.9895324707031,61.00385284423828,0.8199999928474426,7.429999828338623,4890.97021484375
2024-01-29,72.93000030517578,3.240000009536743,81.32125854492188,11.3100004196167,43.2606201171875,1.9299999475479126,33.70000076293945,3.049999952316284,398.83197021484375,62.43721389770508,0.8199999928474426,7.429999828338623,4927.93017578125
2024-01-30,71.97000122070312,3.140000104904175,82.67646026611328,11.010000228881836,42.35277557373047,1.840000033378601,34.599998474121094,3.4000000953674316,397.87725830078125,62.74607849121094,0.8820000290870667,7.619999885559082,4924.97021484375
2024-01-31,70.66999816894531,2.990000009536743,80.80453491210938,10.739999771118164,42.51066207885742,1.7899999618530273,33.79999923706055,3.7799999713897705,388.0113220214844,61.499637603759766,0.8450000286102295,7.639999866485596,4845.64990234375
2024-02-01,70.5199966430664,3.140000104904175,83.63191223144531,10.90999984741211,42.78696060180664,1.840000033378601,34.20000076293945,3.690000057220459,392.62603759765625,62.99896240234375,0.9200000166893005,8.199999809265137,4906.18994140625
2024-02-02,71.0,3.1500000953674316,84.15839385986328,10.920000076293945,42.03700256347656,2.3399999141693115,33.099998474121094,3.740000009536743,472.3983459472656,66.13056945800781,0.968999981880188,8.140000343322754,4958.60986328125
2024-02-05,73.2699966430664,3.0199999809265137,83.56366729736328,10.5600004196167,42.20475387573242,2.309999942779541,32.20000076293945,3.6600000858306885,456.90338134765625,69.30116271972656,0.8830000162124634,7.980000019073486,4942.81005859375
2024-02-06,72.9800033569336,3.1600000858306885,80.60954284667969,10.779999732971191,42.29877853393555,2.1600000858306885,35.0,3.619999885559082,452.2389831542969,68.19265747070312,0.9570000171661377,7.699999809265137,4954.22998046875
2024-02-07,77.01000213623047,3.0799999237060547,81.64299011230469,11.0,42.33836364746094,2.0,33.79999923706055,3.5,467.0278625488281,70.06781768798828,0.9599999785423279,7.880000114440918,4995.06005859375
2024-02-08,113.88999938964844,3.240000009536743,82.67646026611328,11.220000267028809,42.061256408691406,2.2200000286102295,35.099998474121094,3.7799999713897705,467.4356384277344,69.6100082397461,0.9300000071525574,7.599999904632568,4997.91015625
2024-02-09,115.20999908447266,3.319999933242798,84.04138946533203,11.550000190734863,42.86289596557617,2.440000057220459,35.20000076293945,4.989999771118164,465.555908203125,72.10092163085938,1.090000033378601,7.710000038146973,5026.60986328125
2024-02-12,148.97000122070312,3.3399999141693115,84.45087432861328,12.010000228881836,43.57545852661133,2.6600000858306885,35.900001525878906,5.300000190734863,466.34161376953125,72.21586608886719,1.350000023841858,7.940000057220459,5021.83984375
2024-02-13,119.9800033569336,3.069999933242798,81.87699127197266,11.84000015258789,42.71444320678711,2.619999885559082,33.20000076293945,5.150000095367432,457.6094970703125,72.0959243774414,1.440000057220459,7.639999866485596,4953.169921875
2024-02-14,126.4000015258789,3.2899999618530273,83.8853988647461,13.380000114440918,43.73380661010742,2.759999990463257,34.5,4.980000019073486,470.6977233886719,73.86714172363281,1.850000023841858,7.610000133514404,5000.6201171875
2024-02-15,133.67999267578125,3.0899999141693115,80.6485366821289,13.420000076293945,43.595252990722656,2.7200000286102295,36.29999923706055,6.699999809265137,481.3890380859375,72.62567901611328,1.9800000190734863,7.53000020980835,5029.72998046875
2024-02-16,128.33999633789062,2.9200000762939453,82.1012191772461,14.0,43.060829162597656,2.680000066757202,37.099998474121094,7.320000171661377,470.73748779296875,72.58069610595703,1.7400000095367432,7.389999866485596,5005.56982421875
2024-02-20,121.7699966430664,2.8299999237060547,80.39505004882812,14.09000015258789,44.060401916503906,2.490000009536743,36.79999923706055,10.989999771118164,469.17608642578125,69.42110443115234,2.049999952316284,6.710000038146973,4975.509765625
2024-02-21,123.38999938964844,2.7799999713897705,79.35184478759766,13.59000015258789,43.021240234375,2.3499999046325684,37.0,9.319999694824219,465.97027587890625,67.4419937133789,1.8200000524520874,6.690000057220459,4981.7998046875
2024-02-22,128.52999877929688,2.549999952316284,85.5915756225586,13.970000267028809,42.53630065917969,2.259999990463257,30.799999237060547,8.279999732971191,483.9906005859375,78.50306701660156,1.8899999856948853,6.510000228881836,5087.02978515625
2024-02-23,133.33999633789062,2.569999933242798,88.08746337890625,14.479999542236328,42.54619598388672,2.3499999046325684,30.200000762939453,9.59000015258789,481.89984130859375,78.78193664550781,1.7899999618530273,6.349999904632568,5088.7998046875
2024-02-26,146.1999969482422,2.690000057220459,90.44686889648438,15.59000015258789,42.54619598388672,2.440000057220459,31.5,6.269999980926514,479.6199035644531,79.05682373046875,1.899999976158142,6.400000095367432,5069.52978515625
2024-02-27,137.9499969482422,2.740000009536743,89.26715850830078,16.25,42.28887939453125,2.4800000190734863,31.700000762939453,6.704999923706055,484.90655517578125,78.66598510742188,1.8799999952316284,6.659999847412109,5078.18017578125
2024-02-28,133.86000061035156,2.609999895095825,90.91485595703125,16.1299991607666,41.556522369384766,2.430000066757202,32.29999923706055,5.880000114440918,481.889892578125,77.62845611572266,1.9900000095367432,6.360000133514404,5069.759765625
2024-02-29,141.0399932861328,2.5399999618530273,92.28954315185547,16.309999465942383,42.60557556152344,2.619999885559082,33.0,6.03000020980835,487.9729919433594,79.07681274414062,1.850000023841858,6.480000019073486,5096.27001953125
2024-03-01,141.6199951171875,2.559999942779541,121.47003173828125,16.579999923706055,43.36762619018555,2.619999885559082,33.29999923706055,5.849999904632568,500.08941650390625,82.24239349365234,1.7200000286102295,6.940000057220459,5137.080078125
2024-03-04,138.00999450683594,2.440000057220459,118.73040771484375,16.6299991607666,45.1391487121582,2.6700000762939453,32.099998474121094,5.329999923706055,495.9975280761719,85.19908905029297,1.4299999475479126,6.71999979019165,5130.9501953125
2024-03-05,134.07000732421875,2.2899999618530273,114.80132293701172,15.930000305175781,42.71444320678711,2.4600000381469727,31.799999237060547,5.300000190734863,488.0625915527344,85.92979431152344,1.3600000143051147,6.5,5078.64990234375
2024-03-06,136.99000549316406,2.2899999618530273,115.53253173828125,16.399999618530273,44.05050277709961,2.509999990463257,31.899999618530273,4.900000095367432,493.90673828125,88.66470336914062,1.600000023841858,6.440000057220459,5104.759765625
2024-03-07,140.85000610351562,2.2799999713897705,117.48245239257812,16.360000610351562,45.67357635498047,2.5,31.200000762939453,5.119999885559082,509.9358825683594,92.63212585449219,1.840000033378601,6.78000020980835,5157.35986328125
2024-03-08,131.47999572753906,2.200000047683716,113.3388900756836,17.0,43.54576873779297,2.440000057220459,31.0,5.46999979019165,503.7233581542969,87.49317932128906,1.8700000047683716,6.369999885559082,5123.68994140625
2024-03-11,126.73999786376953,2.1700000762939453,112.95865631103516,16.860000610351562,44.39689254760742,2.4100000858306885,29.899999618530273,5.949999809265137,481.4617614746094,85.73987579345703,1.840000033378601,6.5,5117.93994140625
2024-03-12,129.5,2.180000066757202,110.70650482177734,16.389999389648438,44.77296829223633,2.359999895095825,29.200000762939453,5.809999942779541,497.5506591796875,91.87643432617188,2.2100000381469727,6.730000019073486,5175.27001953125
2024-03-13,131.27000427246094,2.2200000286102295,107.24539184570312,17.15999984741211,42.78371810913086,2.319999933242798,28.0,5.289999961853027,493.3890380859375,90.8518295288086,2.1700000762939453,6.489999771118164,5165.31005859375
2024-03-14,130.9600067138672,2.25,103.78428649902344,18.049999237060547,42.30867385864258,2.190000057220459,26.299999237060547,5.070000171661377,489.6654968261719,87.90900421142578,2.059999942779541,6.369999885559082,5150.47998046875
2024-03-15,126.97000122070312,2.240000009536743,104.32052612304688,18.149999618530273,42.199806213378906,1.899999976158142,27.0,5.489999771118164,481.96954345703125,87.80204772949219,2.0799999237060547,6.28000020980835,5117.08984375
2024-03-18,129.75,2.440000057220459,103.95977783203125,18.209999084472656,42.26908493041992,2.0399999618530273,27.5,5.320000171661377,494.7928466796875,88.4197998046875,2.3499999046325684,6.380000114440918,5149.419921875
2024-03-19,124.58999633789062,2.309999942779541,104.8274917602539,17.239999771118164,41.61589813232422,1.899999976158142,27.0,5.489999771118164,494.05609130859375,89.36243438720703,2.1700000762939453,6.389999866485596,5178.509765625
2024-03-20,131.3300018310547,2.440000057220459,108.28860473632812,18.559999465942383,41.76435470581055,1.940000057220459,27.899999618530273,5.605000019073486,503.29522705078125,90.33604431152344,2.049999952316284,6.71999979019165,5224.6201171875
2024-03-21,133.60000610351562,2.390000104904175,111.1842269897461,19.09000015258789,41.98208236694336,2.059999942779541,28.600000381469727,6.230000019073486,505.5253601074219,91.39861297607422,1.899999976158142,6.920000076293945,5241.52978515625
2024-03-22,134.14999389648438,2.3399999141693115,109.4292984008789,18.299999237060547,42.13053512573242,1.899999976158142,27.700000762939453,6.400000095367432,507.3373718261719,94.25148010253906,1.940000057220459,6.989999771118164,5234.18017578125
2024-03-25,138.30999755859375,2.390000104904175,110.17027282714844,19.079999923706055,41.39817428588867,1.8700000047683716,29.200000762939453,6.150000095367432,500.80621337890625,94.96419525146484,2.0799999237060547,6.829999923706055,5218.18994140625
2024-03-26,127.95999908447266,2.509999990463257,111.77896118164062,19.280000686645508,41.556522369384766,1.8300000429153442,27.600000381469727,7.130000114440918,493.7076721191406,92.52416229248047,1.9500000476837158,6.769999980926514,5203.580078125
2024-03-27,125.62000274658203,2.6500000953674316,108.8833236694336,20.010000228881836,43.318145751953125,1.850000023841858,29.700000762939453,6.880000114440918,491.6865539550781,90.2140884399414,2.0999999046325684,6.699999809265137,5248.490234375
2024-03-28,124.98999786376953,2.819999933242798,111.25247955322266,20.1299991607666,43.714012145996094,1.7999999523162842,28.5,6.25,483.4430236816406,90.3200454711914,2.0399999618530273,6.75,5254.35009765625
2024-04-01,126.91000366210938,2.9100000858306885,116.64399719238281,19.40999984741211,44.060401916503906,1.75,28.600000381469727,6.650000095367432,489.1876220703125,90.32704162597656,1.9900000095367432,7.070000171661377,5243.77001953125
2024-04-02,124.27999877929688,2.859999895095825,115.47404479980469,19.200000762939453,43.48638916015625,1.649999976158142,27.600000381469727,6.349999904632568,495.18109130859375,89.4164047241211,1.840000033378601,7.21999979019165,5205.81005859375
2024-04-03,125.30999755859375,3.0199999809265137,125.36012268066406,19.209999084472656,39.913658142089844,1.6100000143051147,27.5,5.980000019073486,504.5098876953125,88.92860412597656,1.9700000286102295,7.679999828338623,5211.490234375
2024-04-04,122.01000213623047,3.0,123.97567749023438,18.450000762939453,39.31985092163086,1.6299999952316284,26.5,5.699999809265137,508.6715087890625,85.87080383300781,2.0,7.269999980926514,5147.2099609375
2024-04-05,124.81999969482422,3.0,129.3964385986328,18.399999618530273,38.31037902832031,1.6399999856948853,26.100000381469727,5.519999980926514,525.0192260742188,87.97297668457031,1.8799999952316284,7.28000020980835,5204.33984375
2024-04-08,129.25,3.200000047683716,123.96593475341797,18.559999465942383,37.58791732788086,1.649999976158142,26.399999618530273,5.119999885559082,516.96484375,87.09832763671875,1.850000023841858,7.059999942779541,5202.39013671875
2024-04-09,126.80999755859375,3.25,120.63157653808594,18.299999237060547,37.93430709838867,1.6299999952316284,27.0,5.079999923706055,514.625244140625,85.32002258300781,1.8700000047683716,6.889999866485596,5209.91015625
2024-04-10,125.18000030517578,3.049999952316284,120.28059387207031,18.34000015258789,36.81596755981445,1.5700000524520874,26.5,5.0,517.5423583984375,87.00436401367188,1.8200000524520874,7.130000114440918,5160.64013671875
