,Date,ARM,AUR,DELL,HOOD,INTC,KOPN,LCID,LUNR,META,NVDA,QBTS,UEC,^SPX
0,2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-09-15,-4.466111252984975,4.9689467207783045,-2.6278874725763,0.9460774300560619,-2.042926664682785,-5.147062626161338,-1.497500389403799,-1.401878894285987,-3.6603371550459807,-3.6879453765743664,-2.803746647517422,-0.7380066658666594,-1.2159612938677897
2,2023-09-18,-4.526748971193416,5.029580831936915,-0.20203792494844383,-0.6560421211218214,0.2903959242591075,1.5503861641813224,-4.729728380026323,-2.843599325241489,0.7458976142107188,0.15033048188522474,-7.3076901915509955,-0.37174684946251235,0.07212876971293869
3,2023-09-19,-4.879313501818427,-15.211266735389422,1.0845943590805227,-1.2264161298350162,-4.3432443480508685,-3.0534323358943007,-2.4822721418482967,-0.24389639700671864,0.832932212263331,-1.0144207760153128,-1.3485489236662347,-4.8507504180109215,-0.21510106153727915
4,2023-09-20,-4.0964263123817455,-4.651166290622744,-1.373380598632726,-2.3877745331800773,-4.540457731093495,-3.14960334281626,-0.9090909090909091,-2.200492646215289,-1.7700979843878368,-2.9434693257024445,-2.8391115786444137,-0.5882300692582612,-0.9394794758059642
5,2023-09-21,-1.4175014215893698,-4.52961258557732,-0.7252730494685202,-3.8160502263483407,-0.11530399143219677,0.8130073421291051,-5.1376132790101785,0.4999995231628418,-1.3147643013640475,-2.893067030565831,3.2467500632815534,-2.761347901037201,-1.6400934103219424
6,2023-09-22,-1.610429745102016,-5.109492861930496,2.35243067486349,-1.3224833718198648,-1.356411051425642,-3.225803350434739,-1.1605459960620814,-2.2388038456798376,1.1327809625810716,1.4457459788331823,-4.612156198658159,5.476673231802157,-0.22955984771939955
7,2023-09-25,6.079499124002191,-4.61538038310199,-0.02856069876327999,-0.20618045858364417,0.32182001182385855,-0.8333325054910776,0.39139093720470625,-4.07124893416887,0.5851264550699913,1.470803387378152,6.263734039628703,3.8461594891973454,0.40230650909416843
8,2023-09-26,-1.6899305513463942,0.0,-1.5707566864504034,-1.5495926392108306,-1.3414920918338782,-0.840345310226634,3.5087704947959866,-5.835544554993934,-0.6216152837676524,-0.7365796122125248,-2.7921416546594435,-4.259259537250739,-1.4734533990868255
9,2023-09-27,-0.9902817166736269,-4.4354892205000755,-1.4217319242273545,0.4197267888123692,2.305648333398109,0.0,2.824858838237147,-1.6901392559285129,-0.4080829973013088,1.3290027698182247,5.319150217845466,2.1276621255537123,0.02293140607452604
10,2023-09-28,4.717871147031703,0.42195060610633267,0.8094077333582127,1.149431701769589,1.6468991404549622,2.542380672253542,1.2820527152051742,2.2922614179784415,2.08906173606983,1.4622711415437375,-2.020200074126503,6.06060003993511,0.5893173970516539
11,2023-09-29,-3.5501913157584117,-1.2605129565465132,0.5839547459305264,1.3429763465132172,1.0517478601006336,0.8264454667762735,1.08499511228972,2.240900941753405,-1.23368938005713,0.9515297614908713,-0.5154695555459969,-8.035711016581928,-0.2709582086141998
12,2023-10-02,-2.354264061011777,-5.106378316123569,-1.741670590330074,-0.8155033023280637,-0.2531770136742426,-2.459013990675489,-0.8944543584109295,8.21917656103744,2.2017744167821913,2.949479017503664,0.8290172466198761,-5.8252463141645725,0.007936755559088064
13,2023-10-03,-1.3203188841754658,-3.5874404942513323,-0.6794531961692253,-2.0554965948042487,0.648625850991932,-2.5210158955061504,-2.8880906944938496,-0.2531643124693338,-1.9164274266023216,-2.824791584953241,-7.6053444722756005,0.6185610391392863,-1.3744071674259501
14,2023-10-04,3.6649203041165146,6.046505593299618,-0.059496784869453874,1.573982963353387,0.672461411984223,0.0,3.3457235364059326,-0.7614205825909177,1.5418360710965335,1.20414224511327,-4.894323748168185,1.0245842771549472,0.8109754957160739
15,2023-10-05,-1.7770310123618742,-4.8245568629886835,-1.5029558486538677,0.5165210277298532,-0.11134625338478038,0.862068168189925,-7.194244801754432,-0.25575422618264,-0.2585300039804744,1.4690870517946413,6.0818695920114445,5.070994091378059,-0.13040301597771914
16,2023-10-06,2.9899134635425426,-2.7649852114563966,0.33238747356917986,2.055506396185146,0.8359035097767568,2.56411040166298,-0.5813938874649488,0.7692300168250154,3.4909360500785978,2.4033236844631554,8.269017380964037,2.5096548021047482,1.1814893014644459
17,2023-10-09,0.31434571595686117,0.4739332208735816,1.159445579117529,-0.6042338144282372,-0.3592138876602988,2.499997516473233,-1.9493177677818991,-1.5267221419573316,0.9288868377962757,-1.0685877147359049,3.869652531625363,-0.3766474791343331,0.6303854299640246
18,2023-10-10,2.6912425520233296,1.8868020014566025,1.190833665931186,1.7223918770523445,1.0260811260078475,0.8130073421291051,8.15109811333261,1.2919946308380825,1.0930976871359914,1.1596461289515974,4.901967888289207,1.890357379086625,0.5207990781392323
19,2023-10-11,-1.8488580079405414,-5.5555610745039266,3.4715867217025944,-3.187247968526468,1.235221145701628,-0.8064508376086847,-1.8382352425565371,-2.295922215210229,1.8580710018732876,2.200974458792347,-8.317760924333188,-1.8552858461900226,0.4293008171033768
20,2023-10-12,-5.175570254681968,-5.392157664806846,-1.8339243871419866,-4.423871330892699,-0.10844652456862744,-3.2520293685164203,-5.056181059528563,-6.788511635573895,-1.1164614697423927,0.29696550958190393,-1.121302499403194,-3.402643282355925,-0.6246434346118482
21,2023-10-13,-2.0636446023393185,-4.145073879804791,-1.462716710696722,-1.6146352975910432,-2.3615674101718143,1.6806705852795165,1.7751433878468865,2.801124507593832,-2.921398090896355,-3.161150246813057,-1.0309329662834354,0.782778098002071,-0.5018858888767525
22,2023-10-16,2.5797585757822157,3.243240108448233,-0.41153415583624975,1.96935825755153,1.6402586614404164,-0.8264454667762735,2.325582942684172,-4.35967527260273,2.0528106869484666,1.394612366068955,3.1250032984341924,-2.5242740200695666,1.0594369383929878
23,2023-10-17,0.38395231782220846,0.5235597192677354,0.20662321186403604,3.004299311307958,-1.3676161738042456,0.0,-5.303028934695922,0.8547000419168391,0.8874333008536381,-4.679470852751639,-4.94949740641529,2.19123772773605,-0.009824505308247203
24,2023-10-18,-0.745839324574631,-5.2083284826948155,-1.4875020329256539,-4.062503414849305,-1.1647325981969392,-3.3333399560713786,-9.400001525878906,-5.932204531353929,-2.169751503588677,-3.964680868954585,-4.888417062764136,2.7290421708080856,-1.3399820506516409
25,2023-10-19,-4.161849294619131,-1.0989065691980104,0.20932247845472196,-2.6058606962443767,0.08417560631194076,-1.72413633637985,-4.194255503711415,-6.906907637929089,-1.312425803280082,-0.2251360766226079,-5.6983240372284625,1.3282765069207891,-0.8482848196321063
26,2023-10-20,-3.7595550532351183,1.111116703645831,-1.6709108825516146,1.7837217686628584,-2.10259851788513,0.0,-1.3824937044312893,-0.3225803474481751,-1.3298991037284613,-1.6959206196989731,-5.924165093570114,-0.37453146732254694,-1.2585283719027582
27,2023-10-23,4.8882394083975775,-1.0989065691980104,1.1993159341774638e-05,0.43811567745502455,-3.0641468275895387,-1.754384313814067,1.40187453157433,-8.414239407289854,1.7366132006264454,3.8369541410466566,-2.392953740341458,5.451126926608041,-0.16855698941635033
28,2023-10-24,4.301931660620335,3.3333368654605247,2.1513386612937317,1.635764637756642,2.186120934666498,2.6785688626827135,-2.304147384427422,1.0600696889943286,-0.46495088260048845,1.6009129245540574,1.5483902823045264,2.8520471230697977,0.7265792222727314
29,2023-10-25,-5.594806883587485,-3.7634436512754013,-0.911104098072338,-3.111587675416731,-5.088187893771541,-1.7391288122742863,-1.6509451361981828,1.0489584233828948,-4.165737673549905,-4.314847295364162,-13.595933069815668,-0.3466201211893625,-1.4339628627712577
30,2023-10-26,1.4765363319447187,-0.558658697003811,-2.7585216114238795,0.775201002973922,-0.9442542934020869,2.6548647359614446,-2.398081490897099,-3.8062328554154714,-3.732510149366175,-3.477829593448222,-3.2352962574331596,-2.0869545314622964,-1.183251977810964
31,2023-10-27,-2.1526770097151986,-3.3707833564005543,2.247720085031777,-2.1978104896205655,9.286576358799733,0.862068168189925,-0.7370988487393833,-3.956830799564157,2.906183822668696,0.43148568730864767,-7.902733552378896,-2.30906060032696,-0.4800280229768582
32,2023-10-30,-2.424116160134603,-2.9069808542953393,0.7125525873080697,2.0224754257405926,0.4220732202530104,0.8547000709448132,0.7425723409153272,10.861421481888403,1.998449462818596,1.6320998132440916,5.940596201846505,3.9999961853027344,1.2010022325859835
33,2023-10-31,2.9018775477438417,4.790421854561093,0.7225621101568217,0.6607975784234335,2.269535531076617,4.2372943854341605,1.2285012054724316,1.0135125338900728,-0.45926116528586197,-0.9256273111010183,12.46105621098484,4.020979501920229,0.6474957307233355
34,2023-11-01,2.4954342044835576,3.428568158830915,2.630403878773753,-0.6564597085659045,2.1643935122599873,-2.439022026387315,-1.6990309465458149,0.0,3.511801406211678,3.78862391723218,11.634347795577533,-2.521002072919383,1.050599948631385
35,2023-11-02,4.552650863460342,6.077349048762529,-0.029131355629065013,4.40528217941891,1.0995006940525325,7.4999925494197,12.098769199701003,7.357860465168202,-0.31425927088464306,2.7902933052078143,20.347398944982988,1.896545742411589,1.8858557020127693
36,2023-11-03,1.268462679881899,4.687501843242637,1.252738515638078,2.2151903827775263,1.1670883632924147,3.1007815693931158,1.7621127977375317,6.230531006447254,1.1998904748668642,3.4455060510523903,-9.48453658926256,-2.199655515400469,0.9393730253031474
37,2023-11-06,-0.7291142122037075,-2.487559828533153,3.5390415436478175,-1.031985883651138,-0.17097325096896368,-2.255645836920442,-6.493506386273761,-5.8651038900192605,0.38140684544527326,1.657599970690767,-10.820048558097147,-4.498273692804189,0.17529924220356985
38,2023-11-07,4.086632854989919,-1.020407170268328,-0.5001900368278267,1.7726806422215777,2.160735442766033,-3.076920255401327,-0.46296472085026064,-1.2461047158154555,0.9562973872178021,0.4458927958560309,0.5108567235257937,2.536229474082302,0.28401189192852627
39,2023-11-08,-1.5740888812722245,1.5463902322123155,1.2149186384411002,-14.293037141900678,-2.1924206646202027,0.7936500427734288,-8.13953488372093,-1.8927501499705475,0.30111379187017784,1.3469639865283667,9.021598466305084,-2.650170010143321,0.10049156221053333
40,2023-11-09,-5.183822823024559,-9.13705909355678,-0.33114611693627755,-5.200238549694471,-0.31645014725060167,-3.9370041785203256,-4.9367107922517794,-3.2154311255848826,0.24079349199309344,0.8073121519847711,-17.016313680495895,0.907435786220497,-0.8083839306732793
41,2023-11-10,1.3377250915364605,1.3966534022465158,1.7441980660401484,3.7830986178035846,2.8042294980603057,19.672131467909935,1.1984041866379533,-5.315617486299843,2.564348997441433,2.9499547357700577,1.1235977630846006,1.4388475634778752,1.5616441094852478
42,2023-11-13,-1.1096266041232448,1.3774091112937892,0.367328038225729,0.9720641777658295,-1.6212032147510314,0.0,4.473686218261719,-3.8596455711112294,0.12774449532944396,0.589625016019844,0.8333308498065665,5.851062615568548,-0.08358389332403787
43,2023-11-14,3.3662250429384075,16.847829150285918,0.1626830903990765,2.2863967603994966,3.0865826049296214,5.479446686014497,5.037783278500664,10.948903331099103,2.1628828296083453,2.130806472365088,12.947655710769368,1.6750483246920906,1.907501770366184
44,2023-11-15,3.74321540066744,-2.7907059784509536,-1.2856918854183224,-2.0000008975758274,3.0449079661203653,4.545458064028705,1.1990407454485494,0.0,-1.0704394622009077,-1.5466307027770068,9.024390438920612,-2.6359196000726803,0.1597012075557439
45,2023-11-16,-2.164894021888365,1.4354053886023366,-0.5483900794070732,-4.6818711891666265,6.747107275637755,-0.621117414559334,1.4217973063356426,-2.3026294118809623,0.4448407356173342,1.2109421995025478,2.237134347336802,4.230118552532127,0.11904273935799334
46,2023-11-17,1.4014422693080626,3.7735927567532066,1.4612665487583325,2.0151174193477095,1.0611429281780471,0.0,-0.7009328093650463,0.6734000247088343,0.25434786002007165,-0.36783465444284574,-6.017499898104748,3.2467579716956885,0.12820490603361293
47,2023-11-20,6.710308263463699,0.9090900224102623,-0.32609625489120353,0.37036705627596556,2.1227941809721065,1.8749981839210066,2.1176506491268383,-0.3344478405137593,1.4714675962530672,2.2536500609966126,1.9790406761095503,1.2578604092237398,0.7390278097329793
48,2023-11-21,-0.03408394284194945,-0.4504500150622546,0.3543999282542653,-1.845019597244456,-2.4586456283990343,-6.1349708057911725,-2.7649786192378514,-2.684561181007224,-0.8794825258796631,-0.9224691742396429,-4.566205758094545,-0.7764004703509839,-0.202093109506526
49,2023-11-22,5.284688854730462,-2.2624412422276623,1.4398301949544283,3.007521897013571,0.06873198653246375,3.2679785921928044,-0.47393544863415304,0.3448272460139292,1.33834581673597,-2.4587512403954133,-6.100478170405539,-0.4694793990299535,0.40611292209464106
50,2023-11-24,3.432647027522461,0.9259250061011975,-0.36152402564391334,0.8515777682513477,0.6640708854529287,2.531643086491392,0.9523845854259673,4.123707285899507,-0.9546413923903109,-1.929542321395722,9.554138289604913,1.2578604092237398,0.05968736678840604
51,2023-11-27,-4.508454946712179,-0.9174302896359119,0.0671734198189793,1.2062772247271991,0.27298824294168467,-1.8518500803374947,-1.1792452405805323,-2.640261533380844,-1.0436510276566886,0.9753848226018553,-1.9767464264590282,-0.621117414559334,-0.19541574600900796
52,2023-11-28,1.5081937195824795,0.23147573257692833,-0.5774894089994185,2.97973766114282,0.34028219015057537,-1.2578604092237398,5.011929349988355,2.71186177670977,1.2817287596955227,-0.8726927204665648,-1.77935774474689,-1.7187520605511657,0.09801185306033804
53,2023-11-29,0.4683477456444559,6.6974588213113835,1.3913280207802003,3.2407375213541907,1.6052411786114211,-1.273891685835697,-0.9090943769975142,-4.950490375089083,-2.002992916534886,0.6670758405690337,1.0869569129689411,-1.907788335243967,-0.09462486392382843
54,2023-11-30,-1.141294156761801,-5.194800369332063,1.0791546211978889,-1.3452901853442496,-0.5340360452395162,-1.9354820846890508,-3.2110040371047566,-1.0416739102864037,-1.5201818487643655,-2.84587433966363,-2.0310656270629295,5.672607784517213,0.37840728581563904
55,2023-12-01,3.9024415054941564,10.502283701553946,-5.1931123044957745,5.909085145666705,-2.147647802780184,3.289478431117891,2.606631408137617,3.157900196473647,-0.7122220927852785,-0.010674115262328214,15.12195292148898,0.30674817461689025,0.5873742123607701
56,2023-12-04,-3.0829439337419937,0.41322273338813675,-3.6285201088270815,2.467816560534582,-3.1778728522081647,-1.273891685835697,0.6928388968741066,13.265301322963586,-1.4777394406831603,-2.683643151044653,6.99152376495262,3.2110097763283747,-0.5408509126972066
57,2023-12-05,2.680445404863619,-1.6460889199236395,-0.04328162972061181,10.261775106424558,-1.0153555259619762,2.580650470507544,-3.899075705819636,-6.006000415836378,-0.5405783760978791,2.3293713473318696,-3.8613836728594912,-1.4814800686306424,-0.05688697261614575
58,2023-12-06,-3.978611060270477,3.3472769955908523,-2.3957118452775767,7.027547422203767,-1.5505660998874384,-0.6289302046118699,5.011929349988355,3.514373516739421,-0.26392046445991263,-2.282788572747372,6.076205427190042,-2.255640499493011,-0.39062028088695405
59,2023-12-07,2.260067511268694,6.477736193416732,1.4194592015021883,1.8633458380029808,2.1323088264428436,0.0,1.8181800842285156,-1.6975329196084195,2.879179882626617,2.402048405137217,-3.398055106173815,1.3846177321213942,0.7968189065892974
60,2023-12-08,7.671372254283913,3.0418220617857643,0.1603921838720594,2.1777004352676084,1.304865736603376,-1.265829088137235,5.58035723789006,-3.9246468522983022,1.8861613539397046,1.9529578328355897,5.527632892897942,2.2761701829607492,0.4095497869940737
61,2023-12-11,-3.480594750028115,4.797043328133286,0.7860201253829043,-0.17049876274370732,4.309111540884357,-5.1282004256688785,-2.536999539736202,-1.6339854003679126,-2.244915649673646,-1.8502918651008196,-4.7619004368509765,0.5934783389992532,0.3924494286699011
62,2023-12-12,-0.2773929833084507,2.112682500403171,1.0831887999349743,-0.683176118236069,-1.1225798253816792,-5.405408235428679,-8.459865163273186,-4.983391888461293,2.7483958485447078,2.2090186315556504,-6.999999284744263,0.44247392393575474,0.4599357520215212
63,2023-12-13,1.3908229618486645,8.275862125664345,-0.17143552800008804,3.0954398377884464,1.2034588084334898,2.857148695965302,6.398105957644025,1.3986084524057727,0.15558254996549292,0.9043887297956987,3.225803350434739,-6.9016122487633575,1.3650676351045994
64,2023-12-14,7.811309178972035,14.6496746611552,3.6639281751503576,0.8340315544509866,1.3686289979277233,1.3888875091517963,14.476614207359459,-0.6896544920278584,-0.4690201489369289,0.5448171185381387,6.250000388051082,6.151417304405013,0.26470624846993607
65,2023-12-15,0.41704695893102406,6.111112067728892,-1.118307146387239,-3.308524128669832,2.169093179495894,5.479446686014497,-7.198444850388913,-2.777783296726149,0.5252562501911078,1.116857936333533,-3.823527005579462,-5.794945993763707,-0.007624949330814997
66,2023-12-18,-3.0409630717105096,4.188483995466052,2.4434473265599848,2.053043057377177,-1.0181944077234675,0.6493500461665078,-0.8385776089749828,-3.2142827036428914,2.8962107249262674,2.427903194242169,-0.9174315271141283,1.8927426288799052,0.45283443669003953
67,2023-12-19,0.813122602382272,8.793967410935984,0.218068312215543,10.393962610212133,2.123001576774074,5.806453944989295,-0.21141326793667864,1.1070099987999893,1.665610947801662,-0.9445533323588547,4.938269333766019,-3.869969017395108,0.5866407818910669
68,2023-12-20,-1.4835068050836404,-4.849885493005581,-1.509580434665949,-4.176159358760111,-1.928842176880555,1.8292665641127552,-9.74576740352554,-5.474456016253534,-0.30826005037503645,-3.00983888879229,-7.843135765358715,1.7713386930546249,-1.4684266911006796
69,2023-12-21,4.093560467690797,3.6407791149022497,4.0044192294004,2.13946481943023,2.8846153846153846,5.988025533631118,1.6431943380577674,-1.1583000920443032,1.377135246636141,1.8270403784617635,1.595743163077738,4.272151480899994,1.030146782120261
70,2023-12-22,1.5309045140514808,2.341918151738965,0.517787302502016,0.4654729584508009,1.9541191527817612,0.0,-1.6166299659892862,-2.343747817212667,-0.19769460001615322,-0.32660204633222983,-3.350785948108008,0.4552311422847315,0.16600585268868173
71,2023-12-26,1.5493190377612283,4.119000226306703,1.7038746859533538,-0.07722184578474842,5.208334507834581,9.604524187901859,1.8779415033167273,-2.799997329711914,0.4074777303886364,0.9195065056908284,4.875408207876209,1.8126871243736828,0.42316894655106935
72,2023-12-27,1.1442532297872499,3.0769200135568466,0.33765667675066824,2.4729571783267112,0.5148462676056931,5.670097518111823,-0.46083123481042976,4.115222299809098,0.8454610839795907,0.2800476160715316,0.20661506883012645,-1.4836781606593201,0.14304577464788734
73,2023-12-28,4.33670198074495,-0.852877641044922,-0.7507079472612102,-0.6033176645940432,-0.7289095456839545,1.9512176967531925,-1.388894162550782,-3.952565445193929,0.13694757154738837,0.21247843783671572,-3.8144329263421795,-3.01204538082306,0.037017460804380745
74,2023-12-29,-3.0011676016540236,-6.021509764855708,-0.23476387379458255,-3.338395477007911,-0.2778395139250792,-2.870810777204673,-1.1737089622285857,5.144032780493318,-1.2167897095295541,0.0,-5.680603569519552,-0.621117414559334,-0.2826475013374946
75,2024-01-02,-8.283982636514592,-14.645306252764728,-2.235268635835318,-2.904237772420367,-4.875622824437036,0.9852207491816546,-1.4251745745072018,-7.632100452696681,-2.1669091980271302,-2.7341375747035648,-6.590905550343912,0.6249993946403356,-0.5660579005492286
76,2024-01-03,-1.465459276943265,-11.930293055422924,2.42009205365151,-4.688762563232964,-1.5690323611660832,-2.9268265451297886,-4.57831692982869,-5.084741139541855,-0.5255766363361106,-1.2435688266281795,2.1897745117205063,-1.708076592189985,-0.8016314922730815
77,2024-01-04,0.7068115176775904,-4.414002348187064,-0.8224497198864462,1.6115316454457278,-0.38256910576587233,7.0351811172486265,-1.7676691293299944,-5.803576512832401,0.7692940837551663,0.901857862014969,4.285716008977879,1.8957328120918069,-0.34283812973570205
78,2024-01-05,-1.9593454450205008,4.777065348328394,-0.17111215450875045,-0.7512454286519439,0.042666342029662546,-0.4694942884761673,-2.8277692690746132,9.004742496057336,1.3914682930636886,2.289661783386415,-6.278539721563294,-0.620154465672529,0.1825686178802691
79,2024-01-08,8.635336349893006,5.775077794026636,4.641348243057862,4.457524959356551,3.3269428443946993,10.37736040029132,0.5291025581380563,-0.43478220306857157,1.9065151670368425,6.428088270296262,7.186360133740919,0.624024380736552,1.411462930984658
80,2024-01-09,-1.3179559757518473,0.2873560462197707,-2.835190798359833,-1.7713386930546249,-0.8256027575146463,2.9914604371353866,-4.736840097527755,0.4366808135300151,-0.3429540003942354,1.6975227940748991,-3.636364252114102,4.806208198198664,-0.14779006799081157
81,2024-01-10,-1.5442413087999678,-2.5787940952257467,1.4784040591891694,-0.491798908855859,-1.207074880896753,-4.564320730158356,-5.801111172816005,23.04347749468508,3.6482811918104883,2.2770030399013628,-0.23584602292571794,1.4792884799814456,0.5665971893724377
82,2024-01-11,-1.4130281862857395,-3.8235326704268546,1.8658231433832206,-3.5420122983134026,0.35812480587593093,-1.7391288122742863,-4.398827176307261,-15.54769719660182,-0.21594710389273808,0.8684387237610567,-6.855795160117026,1.0204036947789044,-0.06710555783868248
83,2024-01-12,0.32965940662181614,-0.3058101076937457,-0.5018137597238249,-5.892396055811529,-1.0915329694646665,1.7699098239742965,-7.822083915386734,7.112963615630561,1.3038571857240508,-0.20430404323326393,-3.5532991852165954,12.121214623309301,0.07509755941103574
